,Unnamed: 0,date,temperature,precipitation,humidity,wind_speed,surface_pressure,solar_radiation,region,latitude,longitude,data_source
141,141,2020-05-21,27.82,0.21,44.91,2.11,99.46,22.98,华北_河南,34.76,113.65,NASA POWER API
142,142,2020-05-22,27.37,0.05,33.44,1.86,99.46,26.75,华北_河南,34.76,113.65,NASA POWER API
143,143,2020-05-23,27.52,0.0,39.47,2.36,99.49,24.55,华北_河南,34.76,113.65,NASA POWER API
144,144,2020-05-24,24.25,0.01,47.4,1.5,100.13,14.01,华北_河南,34.76,113.65,NASA POWER API
145,145,2020-05-25,25.88,0.0,40.48,2.93,99.86,22.45,华北_河南,34.76,113.65,NASA POWER API
146,146,2020-05-26,25.23,0.0,48.33,2.63,99.94,25.16,华北_河南,34.76,113.65,NASA POWER API
147,147,2020-05-27,27.79,0.0,35.41,2.39,99.75,24.31,华北_河南,34.76,113.65,NASA POWER API
148,148,2020-05-28,27.52,0.0,33.33,1.83,99.63,24.62,华北_河南,34.76,113.65,NASA POWER API
149,149,2020-05-29,26.27,0.03,52.36,3.9,99.64,18.79,华北_河南,34.76,113.65,NASA POWER API
150,150,2020-05-30,24.84,2.86,59.11,1.99,99.76,21.16,华北_河南,34.76,113.65,NASA POWER API
151,151,2020-05-31,26.79,0.7,50.6,1.77,99.77,21.88,华北_河南,34.76,113.65,NASA POWER API
152,152,2020-06-01,28.47,0.92,46.47,2.09,99.57,20.8,华北_河南,34.76,113.65,NASA POWER API
153,153,2020-06-02,27.73,0.0,35.22,2.19,99.33,16.03,华北_河南,34.76,113.65,NASA POWER API
154,154,2020-06-03,29.81,0.0,28.55,2.24,98.93,29.07,华北_河南,34.76,113.65,NASA POWER API
155,155,2020-06-04,31.19,0.0,31.89,2.19,98.94,24.95,华北_河南,34.76,113.65,NASA POWER API
156,156,2020-06-05,28.77,0.0,40.69,2.26,99.31,19.65,华北_河南,34.76,113.65,NASA POWER API
157,157,2020-06-06,29.51,0.0,42.61,1.97,99.54,25.04,华北_河南,34.76,113.65,NASA POWER API
158,158,2020-06-07,30.02,0.0,39.62,2.85,99.5,23.27,华北_河南,34.76,113.65,NASA POWER API
159,159,2020-06-08,29.66,0.29,45.37,2.31,99.58,22.98,华北_河南,34.76,113.65,NASA POWER API
160,160,2020-06-09,28.48,7.39,57.17,1.58,99.77,6.89,华北_河南,34.76,113.65,NASA POWER API
161,161,2020-06-10,28.74,0.23,55.87,1.49,99.58,22.73,华北_河南,34.76,113.65,NASA POWER API
162,162,2020-06-11,27.57,11.43,66.45,2.22,99.26,6.32,华北_河南,34.76,113.65,NASA POWER API
163,163,2020-06-12,25.39,3.83,74.93,3.42,99.16,11.67,华北_河南,34.76,113.65,NASA POWER API
164,164,2020-06-13,28.56,0.01,57.79,1.63,99.24,21.27,华北_河南,34.76,113.65,NASA POWER API
165,165,2020-06-14,29.44,0.0,36.3,3.24,99.73,22.17,华北_河南,34.76,113.65,NASA POWER API
166,166,2020-06-15,27.04,8.3,54.63,1.22,99.69,7.34,华北_河南,34.76,113.65,NASA POWER API
167,167,2020-06-16,22.64,30.49,80.9,3.12,99.53,4.07,华北_河南,34.76,113.65,NASA POWER API
168,168,2020-06-17,20.06,51.98,89.96,2.61,99.32,5.06,华北_河南,34.76,113.65,NASA POWER API
169,169,2020-06-18,23.03,0.19,75.22,1.43,99.47,24.4,华北_河南,34.76,113.65,NASA POWER API
170,170,2020-06-19,23.97,0.17,75.51,1.25,99.77,16.56,华北_河南,34.76,113.65,NASA POWER API
171,171,2020-06-20,25.62,0.0,71.22,1.92,99.54,16.0,华北_河南,34.76,113.65,NASA POWER API
172,172,2020-06-21,26.34,0.1,68.89,1.93,99.3,19.92,华北_河南,34.76,113.65,NASA POWER API
173,173,2020-06-22,24.37,2.34,76.52,1.62,99.4,9.14,华北_河南,34.76,113.65,NASA POWER API
174,174,2020-06-23,26.45,0.01,64.06,1.4,99.26,17.02,华北_河南,34.76,113.65,NASA POWER API
175,175,2020-06-24,28.23,0.62,58.21,1.42,99.15,21.36,华北_河南,34.76,113.65,NASA POWER API
176,176,2020-06-25,29.66,1.29,64.84,1.84,99.07,24.45,华北_河南,34.76,113.65,NASA POWER API
177,177,2020-06-26,27.89,6.68,74.67,1.58,99.22,11.58,华北_河南,34.76,113.65,NASA POWER API
178,178,2020-06-27,29.04,7.27,64.66,1.71,99.24,11.93,华北_河南,34.76,113.65,NASA POWER API
179,179,2020-06-28,25.06,13.64,77.29,2.72,99.24,10.65,华北_河南,34.76,113.65,NASA POWER API
180,180,2020-06-29,27.27,1.5,64.77,1.98,98.99,21.76,华北_河南,34.76,113.65,NASA POWER API
181,181,2020-06-30,26.76,0.45,67.43,2.72,99.14,18.55,华北_河南,34.76,113.65,NASA POWER API
182,182,2020-07-01,26.62,0.01,63.23,1.47,99.49,15.82,华北_河南,34.76,113.65,NASA POWER API
183,183,2020-07-02,24.61,7.71,80.24,1.67,99.44,18.13,华北_河南,34.76,113.65,NASA POWER API
184,184,2020-07-03,26.48,0.1,69.34,1.72,99.64,12.22,华北_河南,34.76,113.65,NASA POWER API
185,185,2020-07-04,26.57,25.05,79.27,1.88,99.51,15.15,华北_河南,34.76,113.65,NASA POWER API
186,186,2020-07-05,28.81,3.74,66.76,1.28,98.86,21.19,华北_河南,34.76,113.65,NASA POWER API
187,187,2020-07-06,30.58,0.0,57.15,1.38,98.69,26.56,华北_河南,34.76,113.65,NASA POWER API
188,188,2020-07-07,30.84,0.0,63.93,1.83,99.26,21.85,华北_河南,34.76,113.65,NASA POWER API
189,189,2020-07-08,29.43,3.88,68.55,1.82,99.27,19.42,华北_河南,34.76,113.65,NASA POWER API
190,190,2020-07-09,28.54,2.08,69.81,2.25,98.93,16.41,华北_河南,34.76,113.65,NASA POWER API
191,191,2020-07-10,27.01,0.24,72.49,1.56,99.22,14.65,华北_河南,34.76,113.65,NASA POWER API
192,192,2020-07-11,25.59,14.76,75.51,3.27,99.29,6.42,华北_河南,34.76,113.65,NASA POWER API
193,193,2020-07-12,23.26,7.94,76.26,5.1,99.34,7.75,华北_河南,34.76,113.65,NASA POWER API
194,194,2020-07-13,25.93,0.04,67.17,1.37,99.69,20.65,华北_河南,34.76,113.65,NASA POWER API
195,195,2020-07-14,25.07,2.22,74.58,1.31,99.7,8.86,华北_河南,34.76,113.65,NASA POWER API
196,196,2020-07-15,26.66,0.03,68.19,1.95,99.46,22.64,华北_河南,34.76,113.65,NASA POWER API
197,197,2020-07-16,27.53,0.28,66.58,1.98,99.34,20.6,华北_河南,34.76,113.65,NASA POWER API
198,198,2020-07-17,23.72,8.06,77.56,1.51,99.38,7.22,华北_河南,34.76,113.65,NASA POWER API
199,199,2020-07-18,23.94,1.04,74.36,1.32,99.24,14.28,华北_河南,34.76,113.65,NASA POWER API
200,200,2020-07-19,26.29,1.21,67.1,1.38,99.28,11.57,华北_河南,34.76,113.65,NASA POWER API
201,201,2020-07-20,27.94,0.0,64.38,2.08,99.61,26.87,华北_河南,34.76,113.65,NASA POWER API
202,202,2020-07-21,26.9,0.42,74.34,2.25,99.7,14.62,华北_河南,34.76,113.65,NASA POWER API
203,203,2020-07-22,24.19,24.83,81.88,4.49,99.32,6.27,华北_河南,34.76,113.65,NASA POWER API
204,204,2020-07-23,26.59,0.01,66.06,1.67,99.64,22.91,华北_河南,34.76,113.65,NASA POWER API
205,205,2020-07-24,26.99,1.75,65.02,1.77,99.77,18.03,华北_河南,34.76,113.65,NASA POWER API
206,206,2020-07-25,26.51,0.54,71.26,1.58,99.62,17.77,华北_河南,34.76,113.65,NASA POWER API
207,207,2020-07-26,25.1,2.91,81.08,1.93,99.48,7.3,华北_河南,34.76,113.65,NASA POWER API
208,208,2020-07-27,25.89,0.12,74.88,1.69,99.44,12.87,华北_河南,34.76,113.65,NASA POWER API
209,209,2020-07-28,27.61,0.0,72.36,1.64,99.66,17.61,华北_河南,34.76,113.65,NASA POWER API
210,210,2020-07-29,28.7,0.0,71.67,1.63,99.79,20.32,华北_河南,34.76,113.65,NASA POWER API
211,211,2020-07-30,29.31,0.11,72.0,1.92,99.79,19.72,华北_河南,34.76,113.65,NASA POWER API
212,212,2020-07-31,30.01,0.53,72.01,1.76,99.57,19.4,华北_河南,34.76,113.65,NASA POWER API
213,213,2020-08-01,29.49,0.98,77.29,1.11,99.43,13.75,华北_河南,34.76,113.65,NASA POWER API
214,214,2020-08-02,30.33,2.37,76.54,1.98,99.1,17.95,华北_河南,34.76,113.65,NASA POWER API
215,215,2020-08-03,30.36,6.68,81.0,1.74,99.08,14.78,华北_河南,34.76,113.65,NASA POWER API
216,216,2020-08-04,29.8,18.77,83.28,1.28,99.18,14.57,华北_河南,34.76,113.65,NASA POWER API
217,217,2020-08-05,29.12,5.07,85.02,2.31,99.32,10.08,华北_河南,34.76,113.65,NASA POWER API
218,218,2020-08-06,26.64,38.6,87.72,2.91,99.3,5.58,华北_河南,34.76,113.65,NASA POWER API
219,219,2020-08-07,27.29,52.23,88.18,1.91,99.07,4.4,华北_河南,34.76,113.65,NASA POWER API
220,220,2020-08-08,27.04,2.4,80.24,1.39,98.99,16.49,华北_河南,34.76,113.65,NASA POWER API
221,221,2020-08-09,29.34,1.38,75.25,1.18,98.76,23.13,华北_河南,34.76,113.65,NASA POWER API
222,222,2020-08-10,29.69,0.0,79.49,1.28,98.9,22.11,华北_河南,34.76,113.65,NASA POWER API
223,223,2020-08-11,28.72,0.26,81.73,1.55,99.39,15.94,华北_河南,34.76,113.65,NASA POWER API
224,224,2020-08-12,29.16,3.07,86.74,2.39,99.25,14.14,华北_河南,34.76,113.65,NASA POWER API
225,225,2020-08-13,28.5,7.33,82.5,3.03,99.12,15.78,华北_河南,34.76,113.65,NASA POWER API
226,226,2020-08-14,29.37,1.15,74.9,1.46,99.12,14.17,华北_河南,34.76,113.65,NASA POWER API
227,227,2020-08-15,26.74,10.54,89.34,2.6,99.22,13.69,华北_河南,34.76,113.65,NASA POWER API
228,228,2020-08-16,26.74,3.72,85.62,2.52,99.5,15.11,华北_河南,34.76,113.65,NASA POWER API
229,229,2020-08-17,29.1,6.14,84.63,1.94,99.63,21.72,华北_河南,34.76,113.65,NASA POWER API
230,230,2020-08-18,28.54,3.3,81.67,1.84,99.66,22.47,华北_河南,34.76,113.65,NASA POWER API
231,231,2020-08-19,24.64,9.22,80.8,2.75,99.92,10.29,华北_河南,34.76,113.65,NASA POWER API
232,232,2020-08-20,22.33,9.16,85.3,3.59,100.35,4.48,华北_河南,34.76,113.65,NASA POWER API
233,233,2020-08-21,22.69,2.73,80.99,3.28,100.42,11.73,华北_河南,34.76,113.65,NASA POWER API
234,234,2020-08-22,23.43,0.93,84.1,1.83,100.09,7.31,华北_河南,34.76,113.65,NASA POWER API
235,235,2020-08-23,26.48,2.86,86.79,2.31,99.38,9.14,华北_河南,34.76,113.65,NASA POWER API
236,236,2020-08-24,26.53,2.93,81.31,2.53,99.04,12.72,华北_河南,34.76,113.65,NASA POWER API
237,237,2020-08-25,27.36,0.0,68.22,1.1,99.3,18.73,华北_河南,34.76,113.65,NASA POWER API
238,238,2020-08-26,26.14,0.12,69.83,1.95,99.25,23.71,华北_河南,34.76,113.65,NASA POWER API
239,239,2020-08-27,26.08,0.04,74.12,1.41,99.12,23.62,华北_河南,34.76,113.65,NASA POWER API
